iter	Passed	Remaining
4804	32963	35638
4805	32969	35630
4806	32976	35624
4807	32981	35616
4808	32992	35613
4809	32999	35606
4810	33006	35599
4811	33013	35593
4812	33023	35589
4813	33030	35583
4814	33036	35574
4815	33042	35567
4816	33050	35561
4817	33057	35554
4818	33064	35547
4819	33070	35540
4820	33076	35533
4821	33084	35527
4822	33092	35521
4823	33098	35513
4824	33104	35505
4825	33110	35498
4826	33117	35490
4827	33125	35486
4828	33131	35477
4829	33139	35472
4830	33146	35465
4831	33155	35460
4832	33160	35452
4833	33165	35443
4834	33172	35437
4835	33178	35428
4836	33185	35422
4837	33192	35414
4838	33199	35408
4839	33207	35403
4840	33214	35395
4841	33222	35390
4842	33233	35388
4843	33240	35381
4844	33247	35374
4845	33253	35366
4846	33259	35359
4847	33270	35356
4848	33277	35349
4849	33287	35346
4850	33295	35341
4851	33305	35337
4852	33312	35330
4853	33321	35325
4854	33329	35320
4855	33336	35314
4856	33343	35306
4857	33352	35302
4858	33359	35295
4859	33368	35291
4860	33375	35283
4861	33386	35281
4862	33393	35275
4863	33401	35269
4864	33410	35264
4865	33419	35260
4866	33425	35252
4867	33432	35245
4868	33438	35237
4869	33445	35231
4870	33457	35229
4871	33473	35232
4872	33484	35229
4873	33495	35227
4874	33505	35223
4875	33519	35224
4876	33527	35218
4877	33534	35211
4878	33542	35206
4879	33550	35200
4880	33556	35192
4881	33564	35187
4882	33570	35178
4883	33579	35174
4884	33586	35168
4885	33595	35163
4886	33602	35156
4887	33608	35148
4888	33615	35141
4889	33622	35135
4890	33631	35130
4891	33644	35129
4892	33650	35122
4893	33661	35119
4894	33667	35111
4895	33677	35107
4896	33685	35102
4897	33695	35098
4898	33703	35093
4899	33710	35086
4900	33718	35080
4901	33726	35074
4902	33732	35067
4903	33742	35063
4904	33748	35055
4905	33757	35051
4906	33768	35048
4907	33775	35041
4908	33785	35037
4909	33793	35031
4910	33799	35024
4911	33807	35018
4912	33815	35013
4913	33826	35010
4914	33834	35005
4915	33841	34997
4916	33850	34993
4917	33859	34988
4918	33866	34981
4919	33876	34978
4920	33887	34975
4921	33894	34968
4922	33902	34962
4923	33910	34957
4924	33917	34950
4925	33923	34942
4926	33931	34937
4927	33942	34933
4928	33949	34927
4929	33955	34919
4930	33962	34912
4931	33972	34909
4932	33982	34905
4933	33988	34897
4934	33999	34895
4935	34005	34887
4936	34012	34880
4937	34020	34874
4938	34027	34867
4939	34037	34864
4940	34046	34859
4941	34052	34851
4942	34062	34848
4943	34070	34842
4944	34079	34837
4945	34086	34830
4946	34095	34826
4947	34102	34818
4948	34110	34813
4949	34120	34809
4950	34129	34805
4951	34136	34798
4952	34143	34791
4953	34151	34785
4954	34159	34779
4955	34166	34773
4956	34173	34766
4957	34181	34760
4958	34188	34753
4959	34195	34747
4960	34201	34738
4961	34214	34738
4962	34221	34732
4963	34228	34725
4964	34234	34716
4965	34242	34711
4966	34248	34703
4967	34254	34695
4968	34259	34686
4969	34264	34677
4970	34272	34672
4971	34278	34664
4972	34283	34655
4973	34292	34650
4974	34297	34642
4975	34304	34635
4976	34311	34628
4977	34318	34621
4978	34324	34614
4979	34335	34611
4980	34344	34606
4981	34349	34597
4982	34356	34591
4983	34363	34584
4984	34373	34579
4985	34378	34571
4986	34387	34567
4987	34396	34562
4988	34404	34556
4989	34409	34547
4990	34415	34540
4991	34421	34532
4992	34426	34522
4993	34435	34517
4994	34441	34510
4995	34447	34502
4996	34457	34498
4997	34464	34491
4998	34473	34486
4999	34485	34485
5000	34500	34486
5001	34512	34484
5002	34523	34482
5003	34533	34478
5004	34541	34472
5005	34552	34469
5006	34557	34460
5007	34562	34452
5008	34567	34443
5009	34573	34435
5010	34580	34429
5011	34588	34423
5012	34594	34414
5013	34604	34410
5014	34613	34406
5015	34619	34398
5016	34625	34391
5017	34631	34383
5018	34638	34376
5019	34647	34371
5020	34653	34363
5021	34662	34358
5022	34669	34351
5023	34675	34344
5024	34683	34338
5025	34690	34331
5026	34696	34323
5027	34703	34316
5028	34713	34312
5029	34719	34305
5030	34728	34300
5031	34735	34293
5032	34746	34291
5033	34758	34288
5034	34765	34282
5035	34773	34276
5036	34780	34269
5037	34788	34263
5038	34794	34256
5039	34800	34247
5040	34813	34246
5041	34818	34238
5042	34827	34233
5043	34832	34225
5044	34839	34218
5045	34844	34209
5046	34854	34205
5047	34861	34198
5048	34867	34191
5049	34877	34187
5050	34884	34180
5051	34892	34173
5052	34898	34166
5053	34907	34161
5054	34913	34153
5055	34918	34144
5056	34923	34136
5057	34928	34127
5058	34934	34119
5059	34941	34112
5060	34947	34105
5061	34953	34097
5062	34962	34092
5063	34970	34087
5064	34976	34078
5065	34983	34072
5066	34989	34064
5067	34993	34054
5068	34998	34045
5069	35006	34039
5070	35012	34031
5071	35023	34028
5072	35028	34020
5073	35036	34014
5074	35042	34007
5075	35050	34001
5076	35056	33992
5077	35061	33984
5078	35071	33980
5079	35077	33972
5080	35084	33966
5081	35090	33958
5082	35098	33952
5083	35110	33949
5084	35117	33943
5085	35124	33936
5086	35130	33929
5087	35136	33920
5088	35151	33921
5089	35156	33913
5090	35163	33906
5091	35169	33898
5092	35176	33891
5093	35183	33884
5094	35189	33877
5095	35198	33872
5096	35203	33863
5097	35209	33856
5098	35214	33846
5099	35219	33838
5100	35225	33830
5101	35231	33822
5102	35236	33814
5103	35243	33807
5104	35249	33799
5105	35255	33792
5106	35263	33785
5107	35268	33776
5108	35273	33768
5109	35281	33762
5110	35289	33756
5111	35296	33750
5112	35302	33742
5113	35308	33734
5114	35316	33728
5115	35322	33720
5116	35329	33713
5117	35334	33705
5118	35342	33699
5119	35350	33693
5120	35357	33687
5121	35363	33679
5122	35371	33672
5123	35380	33667
5124	35385	33659
5125	35393	33653
5126	35399	33645
5127	35408	33640
5128	35413	33632
5129	35420	33624
5130	35427	33618
5131	35434	33611
5132	35443	33606
5133	35449	33598
5134	35459	33594
5135	35469	33590
5136	35477	33585
5137	35482	33576
5138	35488	33568
5139	35494	33560
5140	35509	33561
5141	35523	33561
5142	35533	33557
5143	35542	33552
5144	35550	33546
5145	35558	33541
5146	35565	33533
5147	35571	33526
5148	35577	33518
5149	35585	33512
5150	35593	33506
5151	35600	33499
5152	35605	33491
5153	35611	33483
5154	35618	33476
5155	35627	33471
5156	35634	33465
5157	35641	33458
5158	35651	33453
5159	35657	33446
5160	35662	33437
5161	35667	33429
5162	35673	33420
5163	35679	33412
5164	35686	33406
5165	35692	33398
5166	35699	33392
5167	35708	33386
5168	35715	33380
5169	35721	33372
5170	35727	33364
5171	35733	33356
5172	35738	33347
5173	35745	33340
5174	35751	33333
5175	35757	33326
5176	35766	33320
5177	35774	33315
5178	35783	33310
5179	35791	33304
5180	35798	33297
5181	35805	33290
5182	35812	33283
5183	35819	33276
5184	35827	33270
5185	35832	33262
5186	35841	33257
5187	35848	33250
5188	35856	33244
5189	35865	33239
5190	35870	33231
5191	35877	33223
5192	35884	33217
5193	35891	33209
5194	35897	33202
5195	35903	33194
5196	35913	33190
5197	35919	33183
5198	35927	33176
5199	35932	33168
5200	35941	33163
5201	35946	33154
5202	35951	33146
5203	35961	33142
5204	35968	33135
5205	35975	33128
5206	35981	33120
5207	35988	33113
5208	35997	33108
5209	36005	33103
5210	36011	33095
5211	36019	33088
5212	36024	33080
5213	36029	33072
5214	36035	33064
5215	36042	33057
5216	36048	33049
5217	36055	33042
5218	36064	33037
5219	36072	33031
5220	36079	33025
5221	36085	33017
5222	36091	33009
5223	36096	33001
5224	36105	32995
5225	36111	32988
5226	36117	32980
5227	36126	32975
5228	36136	32971
5229	36141	32962
5230	36149	32956
5231	36155	32949
5232	36161	32940
5233	36167	32933
5234	36176	32928
5235	36181	32920
5236	36188	32913
5237	36194	32905
5238	36207	32904
5239	36217	32899
5240	36224	32892
5241	36232	32887
5242	36238	32879
5243	36243	32871
5244	36253	32866
5245	36259	32858
5246	36270	32855
5247	36275	32847
5248	36283	32841
5249	36290	32834
5250	36298	32828
5251	36305	32821
5252	36313	32815
5253	36320	32808
5254	36328	32802
5255	36333	32794
5256	36338	32785
5257	36345	32778
5258	36354	32773
5259	36362	32767
5260	36368	32760
5261	36375	32753
5262	36385	32749
5263	36395	32744
5264	36400	32736
5265	36407	32729
5266	36416	32724
5267	36424	32718
5268	36435	32715
5269	36446	32711
5270	36452	32704
5271	36460	32698
5272	36466	32690
5273	36473	32683
5274	36481	32678
5275	36489	32671
5276	36497	32665
5277	36503	32658
5278	36511	32651
5279	36515	32642
5280	36528	32640
5281	36542	32640
5282	36553	32637
5283	36563	32632
5284	36573	32628
5285	36580	32621
5286	36586	32613
5287	36592	32606
5288	36597	32598
5289	36605	32591
5290	36611	32584
5291	36617	32576
5292	36629	32573
5293	36636	32567
5294	36643	32560
5295	36648	32551
5296	36660	32549
5297	36666	32541
5298	36674	32535
5299	36681	32529
5300	36690	32523
5301	36695	32515
5302	36701	32507
5303	36707	32499
5304	36715	32494
5305	36722	32487
5306	36727	32478
5307	36736	32473
5308	36742	32465
5309	36751	32460
5310	36758	32453
5311	36764	32445
5312	36773	32440
5313	36780	32433
5314	36788	32427
5315	36793	32419
5316	36800	32412
5317	36806	32404
5318	36814	32399
5319	36821	32391
5320	36828	32384
5321	36837	32380
5322	36846	32375
5323	36853	32367
5324	36858	32359
5325	36864	32352
5326	36869	32343
5327	36877	32337
5328	36886	32331
5329	36892	32324
5330	36904	32321
5331	36911	32314
5332	36919	32308
5333	36929	32304
5334	36936	32297
5335	36941	32289
5336	36946	32280
5337	36953	32273
5338	36958	32264
5339	36963	32256
5340	36970	32249
5341	36977	32243
5342	36984	32236
5343	36990	32228
5344	36995	32220
5345	37001	32212
5346	37007	32204
5347	37012	32196
5348	37020	32189
5349	37027	32182
5350	37034	32176
5351	37042	32170
5352	37052	32165
5353	37058	32157
5354	37065	32150
5355	37072	32143
5356	37077	32135
5357	37086	32130
5358	37093	32123
5359	37101	32117
5360	37107	32110
5361	37113	32102
5362	37123	32098
5363	37131	32091
5364	37136	32083
5365	37144	32077
5366	37149	32068
5367	37154	32060
5368	37160	32052
5369	37169	32047
5370	37175	32039
5371	37182	32032
5372	37192	32028
5373	37202	32024
5374	37208	32016
5375	37216	32010
5376	37222	32002
5377	37229	31995
5378	37236	31988
5379	37243	31982
5380	37249	31974
5381	37255	31966
5382	37265	31962
5383	37272	31955
5384	37279	31948
5385	37285	31940
5386	37290	31932
5387	37302	31930
5388	37311	31924
5389	37317	31916
5390	37323	31909
5391	37330	31902
5392	37336	31895
5393	37344	31889
5394	37351	31881
5395	37361	31877
5396	37369	31871
5397	37378	31866
5398	37386	31860
5399	37392	31852
5400	37402	31848
5401	37411	31843
5402	37418	31836
5403	37424	31829
5404	37432	31822
5405	37439	31816
5406	37447	31810
5407	37456	31805
5408	37462	31797
5409	37467	31788
5410	37480	31786
5411	37487	31779
5412	37493	31772
5413	37499	31764
5414	37513	31763
5415	37522	31758
5416	37527	31750
5417	37539	31747
5418	37549	31742
5419	37562	31740
5420	37577	31740
5421	37585	31734
5422	37591	31727
5423	37602	31723
5424	37611	31718
5425	37623	31715
5426	37630	31709
5427	37637	31702
5428	37643	31694
5429	37652	31689
5430	37659	31681
5431	37668	31677
5432	37675	31669
5433	37685	31665
5434	37695	31661
5435	37704	31656
5436	37712	31650
5437	37727	31649
5438	37736	31644
5439	37741	31636
5440	37753	31633
5441	37759	31625
5442	37768	31620
5443	37775	31613
5444	37786	31609
5445	37792	31602
5446	37802	31598
5447	37813	31594
5448	37823	31589
5449	37832	31584
5450	37839	31578
5451	37848	31573
5452	37855	31566
5453	37865	31561
5454	37872	31554
5455	37881	31549
5456	37886	31541
5457	37895	31535
5458	37902	31529
5459	37913	31524
5460	37919	31517
5461	37926	31510
5462	37932	31502
5463	37938	31495
5464	37947	31489
5465	37954	31482
5466	37963	31477
5467	37971	31471
5468	37980	31466
5469	37985	31458
5470	37992	31451
5471	38000	31444
5472	38008	31439
5473	38018	31434
5474	38031	31432
5475	38041	31427
5476	38049	31421
5477	38058	31416
5478	38067	31411
5479	38073	31403
5480	38080	31396
5481	38086	31388
5482	38095	31383
5483	38102	31376
5484	38108	31369
5485	38117	31364
5486	38128	31360
5487	38134	31352
5488	38145	31349
5489	38156	31345
5490	38162	31337
5491	38170	31331
5492	38181	31327
5493	38193	31324
5494	38202	31320
5495	38210	31313
5496	38217	31306
5497	38226	31301
5498	38232	31293
5499	38240	31287
5500	38246	31280
5501	38257	31276
5502	38266	31271
5503	38272	31263
5504	38280	31257
5505	38286	31249
5506	38292	31241
5507	38302	31237
5508	38308	31229
5509	38315	31222
5510	38324	31217
5511	38331	31210
5512	38339	31204
5513	38345	31196
5514	38350	31187
5515	38355	31179
5516	38361	31172
5517	38378	31172
5518	38386	31166
5519	38392	31159
5520	38402	31154
5521	38412	31150
5522	38417	31141
5523	38422	31133
5524	38431	31127
5525	38439	31121
5526	38446	31114
5527	38452	31106
5528	38458	31099
5529	38467	31093
5530	38475	31088
5531	38483	31081
5532	38488	31073
5533	38497	31067
5534	38503	31059
5535	38510	31053
5536	38516	31045
5537	38523	31038
5538	38533	31034
5539	38540	31027
5540	38547	31019
5541	38552	31011
5542	38563	31008
5543	38574	31004
5544	38583	30999
5545	38594	30995
5546	38601	30988
5547	38609	30982
5548	38619	30977
5549	38625	30969
5550	38630	30961
5551	38636	30953
5552	38644	30947
5553	38649	30939
5554	38657	30933
5555	38663	30925
5556	38673	30920
5557	38681	30914
5558	38689	30908
5559	38697	30902
5560	38707	30897
5561	38714	30891
5562	38723	30885
5563	38729	30877
5564	38737	30872
5565	38744	30864
5566	38752	30858
5567	38758	30850
5568	38768	30846
5569	38774	30838
5570	38780	30830
5571	38788	30825
5572	38798	30819
5573	38805	30813
5574	38811	30805
5575	38818	30798
5576	38825	30791
5577	38834	30786
5578	38842	30779
5579	38850	30774
5580	38861	30769
5581	38867	30762
5582	38874	30755
5583	38881	30748
5584	38889	30742
5585	38898	30737
5586	38904	30729
5587	38910	30721
5588	38919	30716
5589	38927	30710
5590	38933	30702
5591	38938	30694
5592	38945	30687
5593	38952	30679
5594	38957	30671
5595	38964	30665
5596	38971	30657
5597	38979	30651
5598	38987	30645
5599	38992	30637
5600	38998	30629
5601	39004	30621
5602	39010	30613
5603	39016	30606
5604	39021	30597
5605	39032	30593
5606	39038	30586
5607	39047	30580
5608	39053	30572
5609	39061	30567
5610	39067	30558
5611	39073	30551
5612	39080	30544
5613	39085	30536
5614	39091	30528
5615	39097	30520
5616	39103	30512
5617	39111	30506
5618	39116	30498
5619	39124	30491
5620	39129	30483
5621	39135	30475
5622	39141	30467
5623	39148	30461
5624	39156	30454
5625	39163	30447
5626	39168	30439
5627	39173	30431
5628	39178	30422
5629	39185	30416
5630	39194	30410
5631	39201	30403
5632	39211	30398
5633	39219	30392
5634	39224	30384
5635	39230	30376
5636	39239	30370
5637	39244	30362
5638	39256	30359
5639	39261	30350
5640	39268	30344
5641	39274	30336
5642	39281	30329
5643	39287	30321
5644	39293	30314
5645	39300	30306
5646	39305	30299
5647	39311	30290
5648	39316	30282
5649	39324	30276
5650	39334	30272
5651	39342	30265
5652	39349	30258
5653	39355	30250
5654	39360	30242
5655	39368	30236
5656	39375	30229
5657	39386	30225
5658	39392	30217
5659	39399	30210
5660	39407	30204
5661	39413	30197
5662	39418	30188
5663	39424	30180
5664	39434	30176
5665	39439	30167
5666	39445	30159
5667	39454	30154
5668	39461	30147
5669	39469	30141
5670	39477	30135
5671	39483	30127
5672	39488	30119
5673	39497	30113
5674	39503	30106
5675	39511	30100
5676	39518	30092
5677	39524	30085
5678	39531	30078
5679	39538	30071
5680	39545	30064
5681	39550	30056
5682	39559	30050
5683	39564	30042
5684	39575	30038
5685	39586	30034
5686	39601	30033
5687	39610	30028
5688	39616	30020
5689	39626	30015
5690	39631	30007
5691	39637	29999
5692	39646	29994
5693	39656	29989
5694	39662	29982
5695	39668	29974
5696	39675	29967
5697	39684	29961
5698	39690	29953
5699	39695	29945
5700	39702	29938
5701	39712	29934
5702	39717	29926
5703	39724	29918
5704	39729	29910
5705	39736	29903
5706	39745	29897
5707	39754	29892
5708	39759	29884
5709	39765	29876
5710	39771	29868
5711	39778	29861
5712	39785	29854
5713	39793	29848
5714	39799	29841
5715	39809	29836
5716	39817	29830
5717	39823	29822
5718	39828	29814
5719	39837	29808
5720	39843	29800
5721	39850	29793
5722	39856	29786
5723	39862	29778
5724	39871	29773
5725	39877	29765
5726	39885	29759
5727	39891	29751
5728	39899	29745
5729	39905	29737
5730	39912	29730
5731	39919	29724
5732	39929	29719
5733	39935	29711
5734	39941	29704
5735	39951	29698
5736	39961	29694
5737	39970	29688
5738	39978	29682
5739	39984	29674
5740	39992	29668
5741	40001	29663
5742	40007	29655
5743	40013	29648
5744	40023	29642
5745	40031	29636
5746	40037	29629
5747	40043	29621
5748	40051	29615
5749	40057	29607
5750	40066	29602
5751	40071	29593
5752	40081	29589
5753	40087	29581
5754	40094	29574
5755	40100	29566
5756	40110	29561
5757	40115	29553
5758	40121	29545
5759	40128	29538
5760	40134	29531
5761	40144	29526
5762	40150	29518
5763	40156	29511
5764	40165	29505
5765	40174	29500
5766	40184	29495
5767	40190	29488
5768	40199	29482
5769	40206	29475
5770	40213	29468
5771	40219	29460
5772	40229	29456
5773	40236	29449
5774	40244	29443
5775	40251	29435
5776	40261	29431
5777	40269	29424
5778	40276	29417
5779	40282	29410
5780	40291	29404
5781	40299	29398
5782	40309	29393
5783	40322	29391
5784	40332	29386
5785	40341	29381
5786	40353	29377
5787	40363	29372
5788	40369	29365
5789	40376	29358
5790	40382	29350
5791	40390	29344
5792	40396	29337
5793	40406	29332
5794	40414	29325
5795	40423	29320
5796	40431	29314
5797	40439	29307
5798	40445	29300
5799	40455	29295
5800	40462	29288
5801	40471	29282
5802	40479	29276
5803	40488	29271
5804	40496	29264
5805	40504	29258
5806	40511	29251
5807	40519	29245
5808	40528	29239
5809	40535	29232
5810	40541	29225
5811	40549	29218
5812	40554	29210
5813	40561	29203
5814	40569	29197
5815	40575	29189
5816	40590	29188
5817	40602	29184
5818	40612	29180
5819	40621	29174
5820	40633	29171
5821	40640	29164
5822	40646	29156
5823	40652	29149
5824	40661	29143
5825	40667	29136
5826	40678	29132
5827	40685	29124
5828	40691	29117
5829	40699	29110
5830	40705	29103
5831	40715	29098
5832	40721	29090
5833	40732	29086
5834	40737	29078
5835	40745	29071
5836	40751	29064
5837	40760	29058
5838	40765	29050
5839	40773	29044
5840	40786	29041
5841	40797	29037
5842	40805	29031
5843	40812	29023
5844	40820	29018
5845	40829	29012
5846	40834	29004
5847	40845	28999
5848	40852	28992
5849	40860	28986
5850	40866	28978
5851	40874	28972
5852	40883	28967
5853	40890	28960
5854	40896	28952
5855	40902	28944
5856	40908	28936
5857	40914	28929
5858	40921	28922
5859	40929	28916
5860	40938	28910
5861	40946	28904
5862	40955	28898
5863	40961	28890
5864	40968	28884
5865	40976	28877
5866	40983	28870
5867	40990	28863
5868	40996	28856
5869	41005	28850
5870	41010	28842
5871	41019	28836
5872	41025	28828
5873	41033	28822
5874	41039	28814
5875	41044	28806
5876	41053	28801
5877	41062	28795
5878	41071	28790
5879	41077	28782
5880	41083	28774
5881	41089	28766
5882	41099	28762
5883	41105	28754
5884	41111	28746
5885	41119	28740
5886	41125	28732
5887	41135	28727
5888	41141	28719
5889	41149	28713
5890	41158	28708
5891	41164	28700
5892	41170	28693
5893	41177	28685
5894	41185	28679
5895	41190	28671
5896	41199	28665
5897	41204	28657
5898	41212	28651
5899	41220	28644
5900	41227	28637
5901	41232	28629
5902	41240	28623
5903	41249	28617
5904	41255	28610
5905	41261	28602
5906	41266	28593
5907	41272	28585
5908	41281	28580
5909	41290	28574
5910	41300	28570
5911	41307	28563
5912	41313	28555
5913	41319	28547
5914	41326	28540
5915	41331	28532
5916	41338	28525
5917	41347	28519
5918	41353	28512
5919	41360	28505
5920	41367	28497
5921	41375	28491
5922	41383	28485
5923	41391	28479
5924	41398	28472
5925	41410	28468
5926	41422	28465
5927	41431	28459
5928	41437	28451
5929	41446	28446
5930	41451	28438
5931	41459	28431
5932	41465	28423
5933	41475	28418
5934	41482	28411
5935	41490	28406
5936	41500	28400
5937	41508	28394
5938	41514	28386
5939	41519	28378
5940	41527	28372
5941	41535	28365
5942	41541	28358
5943	41548	28351
5944	41559	28346
5945	41566	28340
5946	41573	28333
5947	41579	28325
5948	41589	28320
5949	41595	28313
5950	41602	28305
5951	41611	28300
5952	41623	28296
5953	41637	28294
5954	41650	28291
5955	41659	28286
5956	41665	28278
5957	41672	28271
5958	41679	28264
5959	41691	28260
5960	41699	28254
5961	41707	28247
5962	41714	28240
5963	41720	28233
5964	41726	28225
5965	41736	28220
5966	41742	28212
5967	41753	28208
5968	41760	28201
5969	41767	28194
5970	41779	28191
5971	41784	28183
5972	41790	28175
5973	41803	28172
5974	41811	28166
5975	41818	28158
5976	41824	28151
5977	41834	28146
5978	41843	28140
5979	41850	28133
5980	41856	28125
5981	41863	28119
5982	41870	28111
5983	41877	28105
5984	41884	28097
5985	41892	28091
5986	41904	28087
5987	41913	28082
5988	41918	28074
5989	41926	28067
5990	41934	28061
5991	41942	28055
5992	41948	28047
5993	41958	28042
5994	41966	28036
5995	41975	28030
5996	41982	28023
5997	41989	28016
5998	41996	28009
5999	42001	28001
6000	42010	27995
6001	42019	27989
6002	42026	27982
6003	42032	27974
6004	42037	27966
6005	42045	27960
6006	42051	27952
6007	42059	27946
6008	42066	27939
6009	42072	27931
6010	42081	27926
6011	42090	27920
6012	42095	27912
6013	42107	27908
6014	42113	27900
6015	42119	27893
6016	42126	27886
6017	42134	27879
6018	42141	27872
6019	42147	27865
6020	42156	27859
6021	42162	27851
6022	42171	27846
6023	42177	27838
6024	42185	27831
6025	42191	27823
6026	42200	27818
6027	42208	27812
6028	42213	27804
6029	42219	27796
6030	42227	27789
6031	42234	27782
6032	42241	27775
6033	42247	27768
6034	42260	27764
6035	42268	27758
6036	42273	27750
6037	42279	27742
6038	42284	27734
6039	42290	27727
6040	42296	27719
6041	42303	27712
6042	42310	27705
6043	42320	27700
6044	42326	27692
6045	42333	27685
6046	42338	27677
6047	42349	27672
6048	42355	27665
6049	42360	27657
6050	42365	27648
6051	42372	27641
6052	42379	27634
6053	42385	27627
6054	42391	27619
6055	42400	27613
6056	42407	27606
6057	42415	27600
6058	42421	27592
6059	42429	27585
6060	42434	27578
6061	42442	27571
6062	42450	27564
6063	42455	27556
6064	42466	27552
6065	42471	27544
6066	42479	27537
6067	42484	27529
6068	42493	27523
6069	42500	27516
6070	42508	27510
6071	42516	27504
6072	42524	27497
6073	42532	27491
6074	42539	27484
6075	42550	27479
6076	42559	27473
6077	42565	27466
6078	42571	27459
6079	42577	27451
6080	42583	27443
6081	42591	27436
6082	42597	27429
6083	42604	27422
6084	42613	27416
6085	42618	27408
6086	42626	27402
6087	42639	27398
6088	42651	27395
6089	42661	27390
6090	42671	27384
6091	42678	27378
6092	42687	27372
6093	42693	27364
6094	42700	27357
6095	42706	27349
6096	42712	27342
6097	42721	27336
6098	42726	27328
6099	42732	27320
6100	42739	27313
6101	42745	27306
6102	42753	27299
6103	42762	27293
6104	42770	27287
6105	42777	27280
6106	42783	27273
6107	42789	27265
6108	42794	27257
6109	42801	27250
6110	42808	27242
6111	42813	27235
6112	42821	27228
6113	42828	27221
6114	42837	27215
6115	42843	27207
6116	42849	27200
6117	42855	27192
6118	42860	27184
6119	42869	27178
6120	42876	27171
6121	42882	27164
6122	42888	27156
6123	42893	27148
6124	42903	27143
6125	42908	27134
6126	42916	27128
6127	42921	27120
6128	42927	27112
6129	42936	27106
6130	42945	27100
6131	42950	27093
6132	42957	27085
6133	42963	27078
6134	42969	27070
6135	42974	27062
6136	42982	27055
6137	42987	27047
6138	42992	27039
6139	43001	27033
6140	43006	27025
6141	43015	27019
6142	43025	27014
6143	43030	27006
6144	43036	26998
6145	43042	26990
6146	43049	26983
6147	43056	26976
6148	43065	26971
6149	43070	26962
6150	43078	26956
6151	43085	26949
6152	43091	26942
6153	43097	26934
6154	43102	26925
6155	43110	26919
6156	43117	26912
6157	43124	26905
6158	43130	26898
6159	43135	26889
6160	43145	26884
6161	43152	26877
6162	43159	26870
6163	43165	26863
6164	43172	26856
6165	43178	26848
6166	43183	26840
6167	43190	26833
6168	43196	26825
6169	43202	26817
6170	43211	26812
6171	43217	26804
6172	43228	26799
6173	43237	26794
6174	43243	26786
6175	43250	26779
6176	43259	26773
6177	43265	26765
6178	43272	26759
6179	43278	26751
6180	43284	26743
6181	43290	26736
6182	43300	26730
6183	43307	26724
6184	43314	26716
6185	43319	26708
6186	43327	26702
6187	43334	26695
6188	43340	26687
6189	43346	26679
6190	43356	26674
6191	43362	26667
6192	43369	26660
6193	43375	26652
6194	43380	26644
6195	43387	26637
6196	43393	26630
6197	43400	26622
6198	43407	26616
6199	43414	26609
6200	43426	26604
6201	43433	26597
6202	43438	26589
6203	43448	26584
6204	43453	26576
6205	43458	26568
6206	43466	26561
6207	43472	26554
6208	43480	26547
6209	43486	26540
6210	43491	26531
6211	43499	26525
6212	43508	26519
6213	43517	26513
6214	43522	26505
6215	43529	26498
6216	43534	26490
6217	43541	26483
6218	43549	26476
6219	43554	26468
6220	43560	26460
6221	43568	26455
6222	43574	26447
6223	43582	26440
6224	43587	26432
6225	43594	26425
6226	43603	26419
6227	43611	26413
6228	43618	26406
6229	43625	26399
6230	43635	26394
6231	43641	26386
6232	43654	26383
6233	43665	26378
6234	43678	26375
6235	43685	26367
6236	43693	26361
6237	43698	26353
6238	43709	26348
6239	43716	26342
6240	43729	26338
6241	43739	26333
6242	43745	26325
6243	43754	26319
6244	43760	26312
6245	43768	26305
6246	43773	26297
6247	43778	26289
6248	43786	26282
6249	43791	26275
6250	43796	26266
6251	43803	26259
6252	43808	26251
6253	43814	26243
6254	43822	26237
6255	43830	26230
6256	43835	26222
6257	43840	26214
6258	43847	26207
6259	43852	26199
6260	43857	26191
6261	43862	26182
6262	43869	26176
6263	43877	26169
6264	43887	26164
6265	43892	26156
6266	43900	26149
6267	43905	26141
6268	43911	26133
6269	43918	26126
6270	43923	26118
6271	43929	26111
6272	43936	26104
6273	43941	26096
6274	43949	26089
6275	43955	26081
6276	43961	26074
6277	43969	26068
6278	43974	26059
6279	43982	26053
6280	43987	26045
6281	43993	26037
6282	44000	26030
6283	44011	26025
6284	44016	26017
6285	44021	26009
6286	44028	26002
6287	44036	25996
6288	44040	25987
6289	44048	25981
6290	44053	25972
6291	44059	25965
6292	44066	25958
6293	44073	25950
6294	44078	25943
6295	44084	25935
6296	44090	25927
6297	44095	25919
6298	44100	25911
6299	44105	25903
6300	44113	25896
6301	44119	25889
6302	44127	25882
6303	44134	25875
6304	44142	25869
6305	44154	25865
6306	44160	25857
6307	44164	25849
6308	44170	25841
6309	44176	25833
6310	44184	25827
6311	44193	25821
6312	44201	25815
6313	44208	25808
6314	44216	25801
6315	44225	25795
6316	44233	25789
6317	44241	25782
6318	44247	25775
6319	44255	25769
6320	44263	25762
6321	44271	25756
6322	44278	25749
6323	44286	25742
6324	44292	25735
6325	44296	25726
6326	44305	25720
6327	44311	25712
6328	44319	25706
6329	44325	25699
6330	44330	25690
6331	44339	25684
6332	44344	25676
6333	44352	25670
6334	44357	25662
6335	44365	25656
6336	44373	25649
6337	44378	25641
6338	44384	25633
6339	44389	25625
6340	44395	25617
6341	44403	25611
6342	44408	25603
6343	44414	25595
6344	44422	25589
6345	44429	25582
6346	44436	25575
6347	44441	25567
6348	44446	25558
6349	44450	25550
6350	44456	25542
6351	44463	25535
6352	44468	25527
6353	44472	25519
6354	44479	25512
6355	44488	25505
6356	44494	25498
6357	44502	25491
